District,Zone,Geographical Region,Region,District_code,VDC_name,VDC_code
Taplejung,Mechi,Mountain,Eastern,1,Ambegudin,1001
Taplejung,Mechi,Mountain,Eastern,1,Ankhop,1002
Taplejung,Mechi,Mountain,Eastern,1,Chaksibote,1003
Taplejung,Mechi,Mountain,Eastern,1,Change,1004
Taplejung,Mechi,Mountain,Eastern,1,Dhungesaghu,1005
Taplejung,Mechi,Mountain,Eastern,1,Dokhu,1006
Taplejung,Mechi,Mountain,Eastern,1,Dummrise,1007
Taplejung,Mechi,Mountain,Eastern,1,Ekhabu,1008
Taplejung,Mechi,Mountain,Eastern,1,Hangdeva,1009
Taplejung,Mechi,Mountain,Eastern,1,Hangpang,1010
Taplejung,Mechi,Mountain,Eastern,1,Kalikhola,1011
Taplejung,Mechi,Mountain,Eastern,1,Khamlung,1012
Taplejung,Mechi,Mountain,Eastern,1,Khejenim,1013
Taplejung,Mechi,Mountain,Eastern,1,Khewang,1014
Taplejung,Mechi,Mountain,Eastern,1,Khokling,1015
Taplejung,Mechi,Mountain,Eastern,1,Lelep,1016
Taplejung,Mechi,Mountain,Eastern,1,Limbudin,1017
Taplejung,Mechi,Mountain,Eastern,1,Lingtep,1018
Taplejung,Mechi,Mountain,Eastern,1,Linkhim,1019
Taplejung,Mechi,Mountain,Eastern,1,Liwang,1020
Taplejung,Mechi,Mountain,Eastern,1,Mamankhe,1021
Taplejung,Mechi,Mountain,Eastern,1,Mehele,1022
Taplejung,Mechi,Mountain,Eastern,1,Nalbu,1023
Taplejung,Mechi,Mountain,Eastern,1,Nankholyang,1024
Taplejung,Mechi,Mountain,Eastern,1,Nidhuradin,1025
Taplejung,Mechi,Mountain,Eastern,1,Olangchunggola,1026
Taplejung,Mechi,Mountain,Eastern,1,Papung,1027
Taplejung,Mechi,Mountain,Eastern,1,Pedang,1028
Taplejung,Mechi,Mountain,Eastern,1,Phakumba,1029
Taplejung,Mechi,Mountain,Eastern,1,Phawakhola,1030
Taplejung,Mechi,Mountain,Eastern,1,Phulbari,1031
Taplejung,Mechi,Mountain,Eastern,1,Phungling,1032
Taplejung,Mechi,Mountain,Eastern,1,Phurumbu,1033
Taplejung,Mechi,Mountain,Eastern,1,Sadewa,1034
Taplejung,Mechi,Mountain,Eastern,1,Sangu,1035
Taplejung,Mechi,Mountain,Eastern,1,Santhakra,1036
Taplejung,Mechi,Mountain,Eastern,1,Sanwa,1037
Taplejung,Mechi,Mountain,Eastern,1,Sawadin,1038
Taplejung,Mechi,Mountain,Eastern,1,Sawalakhu,1039
Taplejung,Mechi,Mountain,Eastern,1,Sikaicha,1040
Taplejung,Mechi,Mountain,Eastern,1,Sinam,1041
Taplejung,Mechi,Mountain,Eastern,1,Surumakhim,1042
Taplejung,Mechi,Mountain,Eastern,1,Tapethok,1043
Taplejung,Mechi,Mountain,Eastern,1,Tellok,1044
Taplejung,Mechi,Mountain,Eastern,1,Thechambu,1045
Taplejung,Mechi,Mountain,Eastern,1,Thinglabu,1046
Taplejung,Mechi,Mountain,Eastern,1,Thukima,1047
Taplejung,Mechi,Mountain,Eastern,1,Thumbedin,1048
Taplejung,Mechi,Mountain,Eastern,1,Tiringe,1049
Taplejung,Mechi,Mountain,Eastern,1,Yamfudin,1050
Panchthar,Mechi,Hill,Eastern,2,Aangna,2001
Panchthar,Mechi,Hill,Eastern,2,Aangsarang,2002
Panchthar,Mechi,Hill,Eastern,2,Aarubote,2003
Panchthar,Mechi,Hill,Eastern,2,Amarpur,2004
Panchthar,Mechi,Hill,Eastern,2,Bharapa,2005
Panchthar,Mechi,Hill,Eastern,2,Chilingdin,2006
Panchthar,Mechi,Hill,Eastern,2,Chokmagu,2007
Panchthar,Mechi,Hill,Eastern,2,Chyangthapu,2008
Panchthar,Mechi,Hill,Eastern,2,Durdimba,2009
Panchthar,Mechi,Hill,Eastern,2,Ekteen,2010
Panchthar,Mechi,Hill,Eastern,2,Embung,2011
Panchthar,Mechi,Hill,Eastern,2,Falaicha,2012
Panchthar,Mechi,Hill,Eastern,2,Hangum,2013
Panchthar,Mechi,Hill,Eastern,2,Kurumba,2014
Panchthar,Mechi,Hill,Eastern,2,Limba,2015
Panchthar,Mechi,Hill,Eastern,2,Lungrupa,2016
Panchthar,Mechi,Hill,Eastern,2,Luwamfu,2017
Panchthar,Mechi,Hill,Eastern,2,Mangjabung,2018
Panchthar,Mechi,Hill,Eastern,2,Mauwa,2019
Panchthar,Mechi,Hill,Eastern,2,Memeng,2020
Panchthar,Mechi,Hill,Eastern,2,Nagi,2021
Panchthar,Mechi,Hill,Eastern,2,Nangeen,2022
Panchthar,Mechi,Hill,Eastern,2,Nawamidanda,2023
Panchthar,Mechi,Hill,Eastern,2,Olane,2024
Panchthar,Mechi,Hill,Eastern,2,Oyam,2025
Panchthar,Mechi,Hill,Eastern,2,Panchami,2026
Panchthar,Mechi,Hill,Eastern,2,Pauwasartap,2027
Panchthar,Mechi,Hill,Eastern,2,Phaktep,2028
Panchthar,Mechi,Hill,Eastern,2,Phidim,2029
Panchthar,Mechi,Hill,Eastern,2,Prangbung,2030
Panchthar,Mechi,Hill,Eastern,2,Rabi,2031
Panchthar,Mechi,Hill,Eastern,2,Ranigaun,2032
Panchthar,Mechi,Hill,Eastern,2,Ranitar,2033
Panchthar,Mechi,Hill,Eastern,2,Sarangdanda,2034
Panchthar,Mechi,Hill,Eastern,2,Sidin,2035
Panchthar,Mechi,Hill,Eastern,2,Siwa,2036
Panchthar,Mechi,Hill,Eastern,2,Sumang,2037
Panchthar,Mechi,Hill,Eastern,2,Syangrumba,2038
Panchthar,Mechi,Hill,Eastern,2,Tharpu,2039
Panchthar,Mechi,Hill,Eastern,2,Yanganam,2040
Panchthar,Mechi,Hill,Eastern,2,Yasok,2041
Ilam,Mechi,Hill,Eastern,3,Amchok,3001
Ilam,Mechi,Hill,Eastern,3,Bajho,3002
Ilam,Mechi,Hill,Eastern,3,Barbote,3003
Ilam,Mechi,Hill,Eastern,3,Chameta,3004
Ilam,Mechi,Hill,Eastern,3,Chisapani,3005
Ilam,Mechi,Hill,Eastern,3,Chulachuli,3006
Ilam,Mechi,Hill,Eastern,3,Danabari,3007
Ilam,Mechi,Hill,Eastern,3,Dhuseni,3008
Ilam,Mechi,Hill,Eastern,3,Ebhang,3009
Ilam,Mechi,Hill,Eastern,3,Ektappa,3010
Ilam,Mechi,Hill,Eastern,3,Erautar,3011
Ilam,Mechi,Hill,Eastern,3,Gajurmukhi,3012
Ilam,Mechi,Hill,Eastern,3,Goduk,3013
Ilam,Mechi,Hill,Eastern,3,Gorkhe,3014
Ilam,Mechi,Hill,Eastern,3,Ilam Municipality,3015
Ilam,Mechi,Hill,Eastern,3,Jamuna,3016
Ilam,Mechi,Hill,Eastern,3,Jirmale,3017
Ilam,Mechi,Hill,Eastern,3,Jitpur,3018
Ilam,Mechi,Hill,Eastern,3,Jogmai,3019
Ilam,Mechi,Hill,Eastern,3,Kanyam,3020
Ilam,Mechi,Hill,Eastern,3,Kolbung,3021
Ilam,Mechi,Hill,Eastern,3,Laxmipur,3022
Ilam,Mechi,Hill,Eastern,3,Lumde,3023
Ilam,Mechi,Hill,Eastern,3,Mabu,3024
Ilam,Mechi,Hill,Eastern,3,Mahamai,3025
Ilam,Mechi,Hill,Eastern,3,Maimajhuwa,3026
Ilam,Mechi,Hill,Eastern,3,Maipokhari,3027
Ilam,Mechi,Hill,Eastern,3,Mangalbare,3028
Ilam,Mechi,Hill,Eastern,3,Namsaling,3029
Ilam,Mechi,Hill,Eastern,3,Nayabazar,3030
Ilam,Mechi,Hill,Eastern,3,Panchakanya,3031
Ilam,Mechi,Hill,Eastern,3,Pasupatinagar,3032
Ilam,Mechi,Hill,Eastern,3,Phakphok,3033
Ilam,Mechi,Hill,Eastern,3,Phikalbazar,3034
Ilam,Mechi,Hill,Eastern,3,Phuyatappa,3035
Ilam,Mechi,Hill,Eastern,3,Puwamajhuwa,3036
Ilam,Mechi,Hill,Eastern,3,Pyang,3037
Ilam,Mechi,Hill,Eastern,3,Sakfara,3038
Ilam,Mechi,Hill,Eastern,3,Sakhejung,3039
Ilam,Mechi,Hill,Eastern,3,Samalbung,3040
Ilam,Mechi,Hill,Eastern,3,Sangrumba,3041
Ilam,Mechi,Hill,Eastern,3,Shantidanda,3042
Ilam,Mechi,Hill,Eastern,3,Shantipur,3043
Ilam,Mechi,Hill,Eastern,3,Shreeantu,3044
Ilam,Mechi,Hill,Eastern,3,Siddhithumka,3045
Ilam,Mechi,Hill,Eastern,3,Sopak,3046
Ilam,Mechi,Hill,Eastern,3,Soyang,3047
Ilam,Mechi,Hill,Eastern,3,Sulubung,3048
Ilam,Mechi,Hill,Eastern,3,Sumbek,3049
Jhapa,Mechi,Terai,Eastern,4,Anarmani,4001
Jhapa,Mechi,Terai,Eastern,4,Arjundhara,4002
Jhapa,Mechi,Terai,Eastern,4,Bahundangi,4003
Jhapa,Mechi,Terai,Eastern,4,Baigundhara,4004
Jhapa,Mechi,Terai,Eastern,4,Balubari,4005
Jhapa,Mechi,Terai,Eastern,4,Baniyani,4006
Jhapa,Mechi,Terai,Eastern,4,Bhadrapur Municipality,4007
Jhapa,Mechi,Terai,Eastern,4,Budhabare,4008
Jhapa,Mechi,Terai,Eastern,4,Chakchaki,4009
Jhapa,Mechi,Terai,Eastern,4,Chandragadhi,4010
Jhapa,Mechi,Terai,Eastern,4,Charpane,4011
Jhapa,Mechi,Terai,Eastern,4,Damak Municipality,4012
Jhapa,Mechi,Terai,Eastern,4,Dangibari,4013
Jhapa,Mechi,Terai,Eastern,4,Dhaijan,4014
Jhapa,Mechi,Terai,Eastern,4,Dharampur,4015
Jhapa,Mechi,Terai,Eastern,4,Duwagadhi,4016
Jhapa,Mechi,Terai,Eastern,4,Garamani,4017
Jhapa,Mechi,Terai,Eastern,4,Gauradaha,4018
Jhapa,Mechi,Terai,Eastern,4,Gauriganj,4019
Jhapa,Mechi,Terai,Eastern,4,Ghailadubba,4020
Jhapa,Mechi,Terai,Eastern,4,Gherabari,4021
Jhapa,Mechi,Terai,Eastern,4,Goldhap,4022
Jhapa,Mechi,Terai,Eastern,4,Haldibari,4023
Jhapa,Mechi,Terai,Eastern,4,Jalthal,4024
Jhapa,Mechi,Terai,Eastern,4,Juropani,4025
Jhapa,Mechi,Terai,Eastern,4,Jyamirgadhi,4026
Jhapa,Mechi,Terai,Eastern,4,Kechana,4027
Jhapa,Mechi,Terai,Eastern,4,Khajurgachhi,4028
Jhapa,Mechi,Terai,Eastern,4,Khudunabari,4029
Jhapa,Mechi,Terai,Eastern,4,Kohabara,4030
Jhapa,Mechi,Terai,Eastern,4,Korobari,4031
Jhapa,Mechi,Terai,Eastern,4,Kumarkhod,4032
Jhapa,Mechi,Terai,Eastern,4,Lakhanpur,4033
Jhapa,Mechi,Terai,Eastern,4,Mahabhara,4034
Jhapa,Mechi,Terai,Eastern,4,Maharanijhoda,4035
Jhapa,Mechi,Terai,Eastern,4,Maheshpur,4036
Jhapa,Mechi,Terai,Eastern,4,Mechinagar Municipality,4037
Jhapa,Mechi,Terai,Eastern,4,Panchgachhi,4038
Jhapa,Mechi,Terai,Eastern,4,Pathamari,4039
Jhapa,Mechi,Terai,Eastern,4,Pathariya,4040
Jhapa,Mechi,Terai,Eastern,4,Prithivinagar,4041
Jhapa,Mechi,Terai,Eastern,4,Rajgadh,4042
Jhapa,Mechi,Terai,Eastern,4,Sanischare,4043
Jhapa,Mechi,Terai,Eastern,4,Satasidham,4044
Jhapa,Mechi,Terai,Eastern,4,Shantinagar,4045
Jhapa,Mechi,Terai,Eastern,4,Sharanamati,4046
Jhapa,Mechi,Terai,Eastern,4,Shivaganj,4047
Jhapa,Mechi,Terai,Eastern,4,Surunga,4048
Jhapa,Mechi,Terai,Eastern,4,Tagandubba,4049
Jhapa,Mechi,Terai,Eastern,4,Topgachchi,4050
Morang,Kosi,Terai,Eastern,5,Amahibariyati,5001
Morang,Kosi,Terai,Eastern,5,Amardaha,5002
Morang,Kosi,Terai,Eastern,5,Amgachhi,5003
Morang,Kosi,Terai,Eastern,5,Babiyabirta,5004
Morang,Kosi,Terai,Eastern,5,Bahuni,5005
Morang,Kosi,Terai,Eastern,5,Baijanathpur,5006
Morang,Kosi,Terai,Eastern,5,Banigama,5007
Morang,Kosi,Terai,Eastern,5,Baradanga,5008
Morang,Kosi,Terai,Eastern,5,Bayarban,5009
Morang,Kosi,Terai,Eastern,5,Belbari,5010
Morang,Kosi,Terai,Eastern,5,Bhaudaha,5011
Morang,Kosi,Terai,Eastern,5,Bhogateni,5012
Morang,Kosi,Terai,Eastern,5,Biratnagar Sub Metropolitan,5013
Morang,Kosi,Terai,Eastern,5,Budhanagar,5014
Morang,Kosi,Terai,Eastern,5,Dadarbairiya,5015
Morang,Kosi,Terai,Eastern,5,Dainiya,5016
Morang,Kosi,Terai,Eastern,5,Dangihat,5017
Morang,Kosi,Terai,Eastern,5,Dangraha,5018
Morang,Kosi,Terai,Eastern,5,Drabesh,5019
Morang,Kosi,Terai,Eastern,5,Dulari,5020
Morang,Kosi,Terai,Eastern,5,Govindapur,5021
Morang,Kosi,Terai,Eastern,5,Haraicha,5022
Morang,Kosi,Terai,Eastern,5,Hasandaha,5023
Morang,Kosi,Terai,Eastern,5,Hathimudha,5024
Morang,Kosi,Terai,Eastern,5,Hoklabari,5025
Morang,Kosi,Terai,Eastern,5,Indrapur,5026
Morang,Kosi,Terai,Eastern,5,Itahara,5027
Morang,Kosi,Terai,Eastern,5,Jante,5028
Morang,Kosi,Terai,Eastern,5,Jhorahat,5029
Morang,Kosi,Terai,Eastern,5,Jhurkiya,5030
Morang,Kosi,Terai,Eastern,5,Kaseni,5031
Morang,Kosi,Terai,Eastern,5,Katahari,5032
Morang,Kosi,Terai,Eastern,5,Kathamaha,5033
Morang,Kosi,Terai,Eastern,5,Kerabari,5034
Morang,Kosi,Terai,Eastern,5,Keroun,5035
Morang,Kosi,Terai,Eastern,5,Lakhantari,5036
Morang,Kosi,Terai,Eastern,5,Letang,5037
Morang,Kosi,Terai,Eastern,5,Madhumalla,5038
Morang,Kosi,Terai,Eastern,5,Mahadewa,5039
Morang,Kosi,Terai,Eastern,5,Majhare,5040
Morang,Kosi,Terai,Eastern,5,Matigachha,5041
Morang,Kosi,Terai,Eastern,5,Motipur,5042
Morang,Kosi,Terai,Eastern,5,Mrigauliya,5043
Morang,Kosi,Terai,Eastern,5,Necha,5044
Morang,Kosi,Terai,Eastern,5,Pathari,5045
Morang,Kosi,Terai,Eastern,5,Patigaun,5046
Morang,Kosi,Terai,Eastern,5,Pokhariya,5047
Morang,Kosi,Terai,Eastern,5,Rajghat,5048
Morang,Kosi,Terai,Eastern,5,Ramitekhola,5049
Morang,Kosi,Terai,Eastern,5,Rangeli,5050
Morang,Kosi,Terai,Eastern,5,Sanischare,5051
Morang,Kosi,Terai,Eastern,5,Sidharaha,5052
Morang,Kosi,Terai,Eastern,5,Sijuwa,5053
Morang,Kosi,Terai,Eastern,5,Sinhadevisombare,5054
Morang,Kosi,Terai,Eastern,5,Sisabanibadahara,5055
Morang,Kosi,Terai,Eastern,5,Sisawanijahada,5056
Morang,Kosi,Terai,Eastern,5,Sorabhag,5057
Morang,Kosi,Terai,Eastern,5,Sundarpur,5058
Morang,Kosi,Terai,Eastern,5,Takuwa,5059
Morang,Kosi,Terai,Eastern,5,Tandi,5060
Morang,Kosi,Terai,Eastern,5,Tankisinuwari,5061
Morang,Kosi,Terai,Eastern,5,Tetariya,5062
Morang,Kosi,Terai,Eastern,5,Thalaha,5063
Morang,Kosi,Terai,Eastern,5,Urlabari,5064
Morang,Kosi,Terai,Eastern,5,Warangi,5065
Morang,Kosi,Terai,Eastern,5,Yangshila,5066
Sunsari,Kosi,Terai,Eastern,6,Aekamba,6001
Sunsari,Kosi,Terai,Eastern,6,Amaduwa,6002
Sunsari,Kosi,Terai,Eastern,6,Amahibelaha,6003
Sunsari,Kosi,Terai,Eastern,6,Aurabarni,6004
Sunsari,Kosi,Terai,Eastern,6,Babiya,6005
Sunsari,Kosi,Terai,Eastern,6,Bakalauri,6006
Sunsari,Kosi,Terai,Eastern,6,Barahachhetra,6007
Sunsari,Kosi,Terai,Eastern,6,Basantapur,6008
Sunsari,Kosi,Terai,Eastern,6,Bhadgausinawari,6009
Sunsari,Kosi,Terai,Eastern,6,Bhaluwa,6010
Sunsari,Kosi,Terai,Eastern,6,Bharaul,6011
Sunsari,Kosi,Terai,Eastern,6,Bhokraha,6012
Sunsari,Kosi,Terai,Eastern,6,Bishnupaduka,6013
Sunsari,Kosi,Terai,Eastern,6,Chadwela,6014
Sunsari,Kosi,Terai,Eastern,6,Chhitaha,6015
Sunsari,Kosi,Terai,Eastern,6,Chimdi,6016
Sunsari,Kosi,Terai,Eastern,6,Dewanganj,6017
Sunsari,Kosi,Terai,Eastern,6,Dharan Municipality,6018
Sunsari,Kosi,Terai,Eastern,6,Dhuskee,6019
Sunsari,Kosi,Terai,Eastern,6,Duhabi,6020
Sunsari,Kosi,Terai,Eastern,6,Dumaraha,6021
Sunsari,Kosi,Terai,Eastern,6,Gautampur,6022
Sunsari,Kosi,Terai,Eastern,6,Hanshposha,6023
Sunsari,Kosi,Terai,Eastern,6,Harinagar,6024
Sunsari,Kosi,Terai,Eastern,6,Haripur,6025
Sunsari,Kosi,Terai,Eastern,6,Inaruwa Municipality,6026
Sunsari,Kosi,Terai,Eastern,6,Ithari Municipality,6027
Sunsari,Kosi,Terai,Eastern,6,Jalpapur,6028
Sunsari,Kosi,Terai,Eastern,6,Kaptanganj,6029
Sunsari,Kosi,Terai,Eastern,6,Khanar,6030
Sunsari,Kosi,Terai,Eastern,6,Laukahi,6031
Sunsari,Kosi,Terai,Eastern,6,Madhelee,6032
Sunsari,Kosi,Terai,Eastern,6,Madhesa,6033
Sunsari,Kosi,Terai,Eastern,6,Madhuwan,6034
Sunsari,Kosi,Terai,Eastern,6,Madhyeharsahi,6035
Sunsari,Kosi,Terai,Eastern,6,Mahendranagar,6036
Sunsari,Kosi,Terai,Eastern,6,Narshinhatappu,6037
Sunsari,Kosi,Terai,Eastern,6,Pakali,6038
Sunsari,Kosi,Terai,Eastern,6,Panchakanya,6039
Sunsari,Kosi,Terai,Eastern,6,Paschimkasuha,6040
Sunsari,Kosi,Terai,Eastern,6,Prakashpur,6041
Sunsari,Kosi,Terai,Eastern,6,Purbakushaha,6042
Sunsari,Kosi,Terai,Eastern,6,Ramganjbelgachhi,6043
Sunsari,Kosi,Terai,Eastern,6,Ramganjsenuwari,6044
Sunsari,Kosi,Terai,Eastern,6,Ramnagarbhutaha,6045
Sunsari,Kosi,Terai,Eastern,6,Sahebganj,6046
Sunsari,Kosi,Terai,Eastern,6,Santerjhora,6047
Sunsari,Kosi,Terai,Eastern,6,Simariya,6048
Sunsari,Kosi,Terai,Eastern,6,Singiya,6049
Sunsari,Kosi,Terai,Eastern,6,Sonapur,6050
Sunsari,Kosi,Terai,Eastern,6,Sripurjabdi,6051
Sunsari,Kosi,Terai,Eastern,6,Tanamuna,6052
Dhankuta,Kosi,Hill,Eastern,7,Ahale,7001
Dhankuta,Kosi,Hill,Eastern,7,Ankhisalla,7002
Dhankuta,Kosi,Hill,Eastern,7,Arkhaulejitpur,7003
Dhankuta,Kosi,Hill,Eastern,7,Basantatar,7004
Dhankuta,Kosi,Hill,Eastern,7,Belhara,7005
Dhankuta,Kosi,Hill,Eastern,7,Bhirgaun,7006
Dhankuta,Kosi,Hill,Eastern,7,Bodhe,7007
Dhankuta,Kosi,Hill,Eastern,7,Budhabare,7008
Dhankuta,Kosi,Hill,Eastern,7,Budimorang,7009
Dhankuta,Kosi,Hill,Eastern,7,Chanuwa,7010
Dhankuta,Kosi,Hill,Eastern,7,Chhintang,7011
Dhankuta,Kosi,Hill,Eastern,7,Chungwang,7012
Dhankuta,Kosi,Hill,Eastern,7,Dandabazar,7013
Dhankuta,Kosi,Hill,Eastern,7,Dandagaun,7014
Dhankuta,Kosi,Hill,Eastern,7,Dhankuta Municipality,7015
Dhankuta,Kosi,Hill,Eastern,7,Faksib,7016
Dhankuta,Kosi,Hill,Eastern,7,Falate,7017
Dhankuta,Kosi,Hill,Eastern,7,Ghorlikharka,7018
Dhankuta,Kosi,Hill,Eastern,7,Hathikharka,7019
Dhankuta,Kosi,Hill,Eastern,7,Khoku,7020
Dhankuta,Kosi,Hill,Eastern,7,Khuwafok,7021
Dhankuta,Kosi,Hill,Eastern,7,Kurule,7022
Dhankuta,Kosi,Hill,Eastern,7,Leguwa,7023
Dhankuta,Kosi,Hill,Eastern,7,Mahabharat,7024
Dhankuta,Kosi,Hill,Eastern,7,Marekkatahare,7025
Dhankuta,Kosi,Hill,Eastern,7,Mounabudhuk,7026
Dhankuta,Kosi,Hill,Eastern,7,Mudebas,7027
Dhankuta,Kosi,Hill,Eastern,7,Muga,7028
Dhankuta,Kosi,Hill,Eastern,7,Murtidhunga,7029
Dhankuta,Kosi,Hill,Eastern,7,Pakhribas,7030
Dhankuta,Kosi,Hill,Eastern,7,Parewadin,7031
Dhankuta,Kosi,Hill,Eastern,7,Rajarani,7032
Dhankuta,Kosi,Hill,Eastern,7,Sanne,7033
Dhankuta,Kosi,Hill,Eastern,7,Tankhuwa,7034
Dhankuta,Kosi,Hill,Eastern,7,Telia,7035
Dhankuta,Kosi,Hill,Eastern,7,Vedetar,7036
Terhathum,Kosi,Hill,Eastern,8,Ambung,8001
Terhathum,Kosi,Hill,Eastern,8,Angdeem,8002
Terhathum,Kosi,Hill,Eastern,8,Basantapur,8003
Terhathum,Kosi,Hill,Eastern,8,Chhatedhunga,8004
Terhathum,Kosi,Hill,Eastern,8,Chuhandanda,8005
Terhathum,Kosi,Hill,Eastern,8,Dangapa,8006
Terhathum,Kosi,Hill,Eastern,8,Eseebu,8007
Terhathum,Kosi,Hill,Eastern,8,Ewa,8008
Terhathum,Kosi,Hill,Eastern,8,Hamarjung,8009
Terhathum,Kosi,Hill,Eastern,8,Hwaku,8010
Terhathum,Kosi,Hill,Eastern,8,Jaljale,8011
Terhathum,Kosi,Hill,Eastern,8,Jirikhinti,8012
Terhathum,Kosi,Hill,Eastern,8,Khamlalung,8013
Terhathum,Kosi,Hill,Eastern,8,Morahang,8014
Terhathum,Kosi,Hill,Eastern,8,Myanglung,8015
Terhathum,Kosi,Hill,Eastern,8,Okhare,8016
Terhathum,Kosi,Hill,Eastern,8,Oyakjung,8017
Terhathum,Kosi,Hill,Eastern,8,Panchakanyapokhari,8018
Terhathum,Kosi,Hill,Eastern,8,Phakchamara,8019
Terhathum,Kosi,Hill,Eastern,8,Phulek,8020
Terhathum,Kosi,Hill,Eastern,8,Piple,8021
Terhathum,Kosi,Hill,Eastern,8,Pouthak,8022
Terhathum,Kosi,Hill,Eastern,8,Sabla,8023
Terhathum,Kosi,Hill,Eastern,8,Samdu,8024
Terhathum,Kosi,Hill,Eastern,8,Sankrantibazar,8025
Terhathum,Kosi,Hill,Eastern,8,Shreejung,8026
Terhathum,Kosi,Hill,Eastern,8,Simle,8027
Terhathum,Kosi,Hill,Eastern,8,Solma,8028
Terhathum,Kosi,Hill,Eastern,8,Sudap,8029
Terhathum,Kosi,Hill,Eastern,8,Sungnam,8030
Terhathum,Kosi,Hill,Eastern,8,Tamfula,8031
Terhathum,Kosi,Hill,Eastern,8,Thoklung,8032
Sankhuwasabha,Kosi,Mountain,Eastern,9,Ankhibhui,9001
Sankhuwasabha,Kosi,Mountain,Eastern,9,Bahrabise,9002
Sankhuwasabha,Kosi,Mountain,Eastern,9,Bala,9003
Sankhuwasabha,Kosi,Mountain,Eastern,9,Bana,9004
Sankhuwasabha,Kosi,Mountain,Eastern,9,Baneswor,9005
Sankhuwasabha,Kosi,Mountain,Eastern,9,Chainpur,9006
Sankhuwasabha,Kosi,Mountain,Eastern,9,Chepuwa,9007
Sankhuwasabha,Kosi,Mountain,Eastern,9,Dhupu,9008
Sankhuwasabha,Kosi,Mountain,Eastern,9,Diding,9009
Sankhuwasabha,Kosi,Mountain,Eastern,9,Hatiya,9010
Sankhuwasabha,Kosi,Mountain,Eastern,9,Jaljala,9011
Sankhuwasabha,Kosi,Mountain,Eastern,9,Keemathnka,9012
Sankhuwasabha,Kosi,Mountain,Eastern,9,Khandbari Municipality,9013
Sankhuwasabha,Kosi,Mountain,Eastern,9,Kharang,9014
Sankhuwasabha,Kosi,Mountain,Eastern,9,Madimulkharka,9015
Sankhuwasabha,Kosi,Mountain,Eastern,9,Madirambeni,9016
Sankhuwasabha,Kosi,Mountain,Eastern,9,Makalu,9017
Sankhuwasabha,Kosi,Mountain,Eastern,9,Mamling,9018
Sankhuwasabha,Kosi,Mountain,Eastern,9,Mangtewa,9019
Sankhuwasabha,Kosi,Mountain,Eastern,9,Matsyapokhari,9020
Sankhuwasabha,Kosi,Mountain,Eastern,9,Mawadin,9021
Sankhuwasabha,Kosi,Mountain,Eastern,9,Num,9022
Sankhuwasabha,Kosi,Mountain,Eastern,9,Nundhaki,9023
Sankhuwasabha,Kosi,Mountain,Eastern,9,Pathibhara,9024
Sankhuwasabha,Kosi,Mountain,Eastern,9,Pawakhola,9025
Sankhuwasabha,Kosi,Mountain,Eastern,9,Sabhapokhari,9026
Sankhuwasabha,Kosi,Mountain,Eastern,9,Siddhakali,9027
Sankhuwasabha,Kosi,Mountain,Eastern,9,Siddhapokhari,9028
Sankhuwasabha,Kosi,Mountain,Eastern,9,Sisuwakhola,9029
Sankhuwasabha,Kosi,Mountain,Eastern,9,Sitalpati,9030
Sankhuwasabha,Kosi,Mountain,Eastern,9,Syabun,9031
Sankhuwasabha,Kosi,Mountain,Eastern,9,Tamafok,9032
Sankhuwasabha,Kosi,Mountain,Eastern,9,Tamku,9033
Sankhuwasabha,Kosi,Mountain,Eastern,9,Yafu,9034
Bhojpur,Kosi,Hill,Eastern,10,Aamtep,10001
Bhojpur,Kosi,Hill,Eastern,10,Annapurna,10002
Bhojpur,Kosi,Hill,Eastern,10,Baikuntha,10003
Bhojpur,Kosi,Hill,Eastern,10,Basikhola,10004
Bhojpur,Kosi,Hill,Eastern,10,Basingtharpur,10005
Bhojpur,Kosi,Hill,Eastern,10,Basteem,10006
Bhojpur,Kosi,Hill,Eastern,10,Bhaisipankha,10007
Bhojpur,Kosi,Hill,Eastern,10,Bhojpur,10008
Bhojpur,Kosi,Hill,Eastern,10,Bhubal(Yoon),10009
Bhojpur,Kosi,Hill,Eastern,10,Bhulke,10010
Bhojpur,Kosi,Hill,Eastern,10,Bokhim,10011
Bhojpur,Kosi,Hill,Eastern,10,Boya,10012
Bhojpur,Kosi,Hill,Eastern,10,Champe,10013
Bhojpur,Kosi,Hill,Eastern,10,Changre,10014
Bhojpur,Kosi,Hill,Eastern,10,Charambi,10015
Bhojpur,Kosi,Hill,Eastern,10,Chaukidada,10016
Bhojpur,Kosi,Hill,Eastern,10,Chhinamakhu,10017
Bhojpur,Kosi,Hill,Eastern,10,Dalgaun,10018
Bhojpur,Kosi,Hill,Eastern,10,Deurali,10019
Bhojpur,Kosi,Hill,Eastern,10,Dewantar,10020
Bhojpur,Kosi,Hill,Eastern,10,Dhotlekhani,10021
Bhojpur,Kosi,Hill,Eastern,10,Dobhane,10022
Bhojpur,Kosi,Hill,Eastern,10,Dummana,10023
Bhojpur,Kosi,Hill,Eastern,10,Gogane,10024
Bhojpur,Kosi,Hill,Eastern,10,Gupteshwor,10025
Bhojpur,Kosi,Hill,Eastern,10,Hasanpur,10026
Bhojpur,Kosi,Hill,Eastern,10,Helauchha,10027
Bhojpur,Kosi,Hill,Eastern,10,Homtang,10028
Bhojpur,Kosi,Hill,Eastern,10,Jarayotar,10029
